Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,join_key,tmdb_id
16,1943,Directing,DIRECTING,DIRECTING,an0049577,Casablanca,tt0034583,"Michael Curtiz","Michael Curtiz",nm0002031,TRUE,casablanca,289
16,1943,Production,"FILM EDITING","FILM EDITING",an0049637,Casablanca,tt0034583,"Owen Marks","Owen Marks",nm0548929,,casablanca,289
16,1943,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0049659,Casablanca,tt0034583,"Max Steiner","Max Steiner",nm0000070,,casablanca,289
16,1943,Title,"BEST PICTURE","OUTSTANDING MOTION PICTURE",an0049547,Casablanca,tt0034583,"Warner Bros.","Warner Bros.",co0080422,TRUE,casablanca,289
16,1943,Production,"SOUND RECORDING","SOUND RECORDING",an0049630,Sahara,tt0036323,"Columbia Studio Sound Department, John Livadary, Sound Director","Columbia, John Livadary","co0050868,nm0515093",,sahara,7364
16,1943,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay)",an0049592,Casablanca,tt0034583,"Julius J. Epstein, Philip G. Epstein, Howard Koch","Julius J. Epstein, Philip G. Epstein, Howard Koch","nm0258493,nm0258525,nm0462321",TRUE,casablanca,289
17,1944,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0052655,"The Bridge of San Luis Rey",tt0036672,"Dimitri Tiomkin","Dimitri Tiomkin",nm0006323,,thebridgeofsanluisrey,45881
17,1944,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Scoring of a Musical Picture)",an0052673,Brazil,tt0036670,"Walter Scharf","Walter Scharf",nm0770127,,brazil,68
17,1944,Music,"MUSIC (Original Song)","MUSIC (Song)",an0052647,Brazil,tt0036670,"Music by Ary Barroso; Lyrics by Ned Washington","Ary Barroso, Ned Washington","nm0057795,nm0913513",,brazil,68
17,1944,Production,"SOUND RECORDING","SOUND RECORDING",an0052618,Brazil,tt0036670,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director","Republic, Daniel J. Bloomberg","co0020540,nm0089253",,brazil,68
17,1944,Writing,"WRITING (Original Story)","WRITING (Original Motion Picture Story)",an0052572,"A Guy Named Joe",tt0035959,"Chandler Sprague, David Boehm","Chandler Sprague, David Boehm","nm0819546,nm0091200",,aguynamedjoe,43306
18,1945,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0055979,"The Lost Weekend",tt0037884,"Ray Milland","Ray Milland",nm0001537,TRUE,thelostweekend,28580
18,1945,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055990,Spellbound,tt0038109,"Michael Chekhov","Michael Chekhov",nm0155011,,spellbound,4174
18,1945,Acting,"ACTRESS IN A LEADING ROLE",ACTRESS,an0055986,"The Valley of Decision",tt0038213,"Greer Garson","Greer Garson",nm0002093,,thevalleyofdecision,43610
18,1945,Acting,"ACTRESS IN A LEADING ROLE",ACTRESS,an0055987,"Love Letters",tt0037885,"Jennifer Jones","Jennifer Jones",nm0428354,,loveletters,75986
18,1945,Production,"ART DIRECTION (Black-and-White)","ART DIRECTION (Black-and-White)",an0056032,"Love Letters",tt0037885,"Art Direction: Hans Dreier, Roland Anderson; Interior Decoration: Sam Comer, Ray Moyer","Hans Dreier, Roland Anderson, Sam Comer, Ray Moyer","nm0237417,nm0027380,nm0173754,nm0610455",,loveletters,75986
18,1945,Production,"CINEMATOGRAPHY (Black-and-White)","CINEMATOGRAPHY (Black-and-White)",an0056021,"The Lost Weekend",tt0037884,"John F. Seitz","John F. Seitz",nm0005870,,thelostweekend,28580
18,1945,Production,"CINEMATOGRAPHY (Black-and-White)","CINEMATOGRAPHY (Black-and-White)",an0056023,Spellbound,tt0038109,"George Barnes","George Barnes",nm0055604,,spellbound,4174
18,1945,Directing,DIRECTING,DIRECTING,an0055999,"The Lost Weekend",tt0037884,"Billy Wilder","Billy Wilder",nm0000697,TRUE,thelostweekend,28580
18,1945,Directing,DIRECTING,DIRECTING,an0056001,Spellbound,tt0038109,"Alfred Hitchcock","Alfred Hitchcock",nm0000033,,spellbound,4174
18,1945,Production,"FILM EDITING","FILM EDITING",an0056053,"The Lost Weekend",tt0037884,"Doane Harrison","Doane Harrison",nm0365561,,thelostweekend,28580
18,1945,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0056085,"The Lost Weekend",tt0037884,"Miklos Rozsa","Miklos Rozsa",nm0000067,,thelostweekend,28580
18,1945,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0056086,"Love Letters",tt0037885,"Victor Young","Victor Young",nm0000082,,loveletters,75986
18,1945,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0056075,Spellbound,tt0038109,"Miklos Rozsa","Miklos Rozsa",nm0000067,TRUE,spellbound,4174
18,1945,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0056094,"The Valley of Decision",tt0038213,"Herbert Stothart","Herbert Stothart",nm0006307,,thevalleyofdecision,43610
18,1945,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Scoring of a Musical Picture)",an0056102,"State Fair",tt0038116,"Alfred Newman, Charles Henderson","Alfred Newman, Charles Henderson","nm0000055,nm0376367",,statefair,27686
18,1945,Music,"MUSIC (Original Song)","MUSIC (Song)",an0056061,"State Fair",tt0038116,"Music by Richard Rodgers; Lyrics by Oscar Hammerstein II","Richard Rodgers, Oscar Hammerstein II","nm0006256,nm0358564",TRUE,statefair,27686
18,1945,Music,"MUSIC (Original Song)","MUSIC (Song)",an0056070,"Love Letters",tt0037885,"Music by Victor Young; Lyrics by Eddie Heyman","Victor Young, Eddie Heyman","nm0000082,nm0382269",,loveletters,75986
18,1945,Title,"BEST PICTURE","BEST MOTION PICTURE",an0055974,"The Lost Weekend",tt0037884,Paramount,Paramount,co0023400,TRUE,thelostweekend,28580
18,1945,Title,"BEST PICTURE","BEST MOTION PICTURE",an0055978,Spellbound,tt0038109,"Selznick International Pictures","Selznick International Pictures",co0130901,,spellbound,4174
18,1945,Production,"VISUAL EFFECTS","SPECIAL EFFECTS",an0056058,Spellbound,tt0038109,"Photographic Effects by Jack Cosgrove","Jack Cosgrove",nm0181832,,spellbound,4174
18,1945,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay)",an0056014,"The Lost Weekend",tt0037884,"Charles Brackett, Billy Wilder","Charles Brackett, Billy Wilder","nm0102818,nm0000697",TRUE,thelostweekend,28580
19,1946,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0047573,"The Best Years of Our Lives",tt0036868,"Fredric March","Fredric March",nm0545298,TRUE,thebestyearsofourlives,887
19,1946,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0047574,"Henry V",tt0036910,"Laurence Olivier","Laurence Olivier",nm0000059,,henryv,10705
19,1946,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0047577,"It's a Wonderful Life",tt0038650,"James Stewart","James Stewart",nm0000071,,itsawonderfullife,1585
19,1946,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0047583,"The Best Years of Our Lives",tt0036868,"Harold Russell","Harold Russell",nm0751174,TRUE,thebestyearsofourlives,887
19,1946,Acting,"ACTRESS IN A LEADING ROLE",ACTRESS,an0047580,"Duel in the Sun",tt0038499,"Jennifer Jones","Jennifer Jones",nm0428354,,duelinthesun,32275
19,1946,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0047590,"Duel in the Sun",tt0038499,"Lillian Gish","Lillian Gish",nm0001273,,duelinthesun,32275
19,1946,Production,"ART DIRECTION (Color)","ART DIRECTION (Color)",an0047622,"Henry V",tt0036910,"Art Direction: Paul Sheriff, Carmen Dillon","Paul Sheriff, Carmen Dillon","nm0792293,nm0226973",,henryv,10705
19,1946,Directing,DIRECTING,DIRECTING,an0047593,"The Best Years of Our Lives",tt0036868,"William Wyler","William Wyler",nm0943758,TRUE,thebestyearsofourlives,887
19,1946,Directing,DIRECTING,DIRECTING,an0047595,"It's a Wonderful Life",tt0038650,"Frank Capra","Frank Capra",nm0001008,,itsawonderfullife,1585
19,1946,Production,"FILM EDITING","FILM EDITING",an0047626,"The Best Years of Our Lives",tt0036868,"Daniel Mandell","Daniel Mandell",nm0541721,TRUE,thebestyearsofourlives,887
19,1946,Production,"FILM EDITING","FILM EDITING",an0047627,"It's a Wonderful Life",tt0038650,"William Hornbeck","William Hornbeck",nm0394962,,itsawonderfullife,1585
19,1946,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0047638,"The Best Years of Our Lives",tt0036868,"Hugo Friedhofer","Hugo Friedhofer",nm0006087,TRUE,thebestyearsofourlives,887
19,1946,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0047640,"Henry V",tt0036910,"William Walton","William Walton",nm0006338,,henryv,10705
19,1946,Title,"BEST PICTURE","BEST MOTION PICTURE",an0047568,"The Best Years of Our Lives",tt0036868,"Samuel Goldwyn Productions","Samuel Goldwyn Productions",co0058013,TRUE,thebestyearsofourlives,887
19,1946,Title,"BEST PICTURE","BEST MOTION PICTURE",an0047569,"Henry V",tt0036910,"J. Arthur Rank-Two Cities Films","J. Arthur Rank, Two Cities Films","co0040435,co0103139",,henryv,10705
19,1946,Title,"BEST PICTURE","BEST MOTION PICTURE",an0047570,"It's a Wonderful Life",tt0038650,"Liberty Films","Liberty Films",co0196361,,itsawonderfullife,1585
19,1946,Production,"SOUND RECORDING","SOUND RECORDING",an0047624,"The Best Years of Our Lives",tt0036868,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director","Samuel Goldwyn, Gordon Sawyer","co0058013,nm0768167",,thebestyearsofourlives,887
19,1946,Production,"SOUND RECORDING","SOUND RECORDING",an0047625,"It's a Wonderful Life",tt0038650,"RKO Radio Studio Sound Department, John Aalberg, Sound Director","RKO Radio, John Aalberg","co0041421,nm0007356",,itsawonderfullife,1585
19,1946,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay)",an0047608,"The Best Years of Our Lives",tt0036868,"Robert E. Sherwood","Robert E. Sherwood",nm0792845,TRUE,thebestyearsofourlives,887
19,1946,Special,"SPECIAL AWARD","SPECIAL AWARD",an0052068,"Henry V",tt0036910,,"Laurence Olivier",nm0000059,TRUE,henryv,10705
19,1946,Special,"SPECIAL AWARD","SPECIAL AWARD",an0052069,"The Best Years of Our Lives",tt0036868,,"Harold Russell",nm0751174,TRUE,thebestyearsofourlives,887
20,1947,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0048661,"Gentleman's Agreement",tt0039416,"Gregory Peck","Gregory Peck",nm0000060,,gentlemansagreement,33667
20,1947,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0048673,"Kiss of Death",tt0039536,"Richard Widmark","Richard Widmark",nm0001847,,kissofdeath,6071
20,1947,Acting,"ACTRESS IN A LEADING ROLE",ACTRESS,an0048667,"Gentleman's Agreement",tt0039416,"Dorothy McGuire","Dorothy McGuire",nm0570192,,gentlemansagreement,33667
20,1947,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0048674,"Gentleman's Agreement",tt0039416,"Celeste Holm","Celeste Holm",nm0002141,TRUE,gentlemansagreement,33667
20,1947,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0048678,"Gentleman's Agreement",tt0039416,"Anne Revere","Anne Revere",nm0720843,,gentlemansagreement,33667
20,1947,Directing,DIRECTING,DIRECTING,an0048679,"Gentleman's Agreement",tt0039416,"Elia Kazan","Elia Kazan",nm0001415,TRUE,gentlemansagreement,33667
20,1947,Production,"FILM EDITING","FILM EDITING",an0048714,"Gentleman's Agreement",tt0039416,"Harmon Jones","Harmon Jones",nm0428195,,gentlemansagreement,33667
20,1947,Title,"BEST PICTURE","BEST MOTION PICTURE",an0048654,"Gentleman's Agreement",tt0039416,"20th Century-Fox","20th Century-Fox",co0028775,TRUE,gentlemansagreement,33667
20,1947,Writing,"WRITING (Original Story)","WRITING (Motion Picture Story)",an0048687,"Kiss of Death",tt0039536,"Eleazar Lipsky","Eleazar Lipsky",nm0513787,,kissofdeath,6071
20,1947,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay)",an0048695,Boomerang!,tt0039208,"Richard Murphy","Richard Murphy",nm0614645,,boomerang,11066
20,1947,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay)",an0048697,"Gentleman's Agreement",tt0039416,"Moss Hart","Moss Hart",nm0366454,,gentlemansagreement,33667
21,1948,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0049978,Hamlet,tt0040416,"Laurence Olivier","Laurence Olivier",nm0000059,TRUE,hamlet,10549
21,1948,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0049990,"Joan of Arc",tt0040491,"José Ferrer","José Ferrer",nm0001207,,joanofarc,10047
21,1948,Acting,"ACTRESS IN A LEADING ROLE",ACTRESS,an0049984,"Joan of Arc",tt0040491,"Ingrid Bergman","Ingrid Bergman",nm0000006,,joanofarc,10047
21,1948,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0049997,Hamlet,tt0040416,"Jean Simmons","Jean Simmons",nm0001739,,hamlet,10549
21,1948,Production,"ART DIRECTION (Black-and-White)","ART DIRECTION (Black-and-White)",an0050022,Hamlet,tt0040416,"Art Direction: Roger K. Furse; Set Decoration: Carmen Dillon","Roger K. Furse, Carmen Dillon","nm0299097,nm0226973",TRUE,hamlet,10549
21,1948,Production,"ART DIRECTION (Color)","ART DIRECTION (Color)",an0050025,"Joan of Arc",tt0040491,"Art Direction: Richard Day; Set Decoration: Edwin Casey Roberts, Joseph Kish","Richard Day, Edwin Casey Roberts, Joseph Kish","nm0206554,nm0730914,nm0457184",,joanofarc,10047
21,1948,Production,"CINEMATOGRAPHY (Color)","CINEMATOGRAPHY (Color)",an0050018,"Joan of Arc",tt0040491,"Joseph Valentine, William V. Skall, Winton Hoch","Joseph Valentine, William V. Skall, Winton Hoch","nm0884252,nm0005877,nm0005743",TRUE,joanofarc,10047
21,1948,Production,"CINEMATOGRAPHY (Color)","CINEMATOGRAPHY (Color)",an0050021,"The Three Musketeers",tt0040876,"Robert Planck","Robert Planck",nm0686514,,thethreemusketeers,52451
21,1948,Production,"COSTUME DESIGN (Black-and-White)","COSTUME DESIGN (Black-and-White)",an0050026,Hamlet,tt0040416,"Roger K. Furse","Roger K. Furse",nm0299097,TRUE,hamlet,10549
21,1948,Production,"COSTUME DESIGN (Color)","COSTUME DESIGN (Color)",an0050028,"Joan of Arc",tt0040491,"Dorothy Jeakins, Karinska","Dorothy Jeakins, Karinska","nm0419820,nm0439362",TRUE,joanofarc,10047
21,1948,Directing,DIRECTING,DIRECTING,an0050001,Hamlet,tt0040416,"Laurence Olivier","Laurence Olivier",nm0000059,,hamlet,10549
21,1948,Production,"FILM EDITING","FILM EDITING",an0050034,"Joan of Arc",tt0040491,"Frank Sullivan","Frank Sullivan",nm0838068,,joanofarc,10047
21,1948,Production,"FILM EDITING","FILM EDITING",an0050036,"Red River",tt0040724,"Christian Nyby","Christian Nyby",nm0638528,,redriver,3089
21,1948,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0050046,Hamlet,tt0040416,"William Walton","William Walton",nm0006338,,hamlet,10549
21,1948,Music,"MUSIC (Original Score)","MUSIC (Music Score of a Dramatic or Comedy Picture)",an0050047,"Joan of Arc",tt0040491,"Hugo Friedhofer","Hugo Friedhofer",nm0006087,,joanofarc,10047
21,1948,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Scoring of a Musical Picture)",an0050052,"The Pirate",tt0040694,"Lennie Hayton","Lennie Hayton",nm0006125,,thepirate,35032
21,1948,Title,"BEST PICTURE","BEST MOTION PICTURE",an0049973,Hamlet,tt0040416,"J. Arthur Rank-Two Cities Films","J. Arthur Rank, Two Cities Films","?,co0103139",TRUE,hamlet,10549
21,1948,Writing,"WRITING (Original Story)","WRITING (Motion Picture Story)",an0050006,"Red River",tt0040724,"Borden Chase","Borden Chase",nm0153698,,redriver,3089
21,1948,Special,"SPECIAL AWARD","SPECIAL AWARD",an0054523,"Joan of Arc",tt0040491,,"Walter Wanger",nm0911137,TRUE,joanofarc,10047
22,1949,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0056135,"All the King's Men",tt0041113,"Broderick Crawford","Broderick Crawford",nm0002024,TRUE,allthekingsmen,1717
22,1949,Acting,"ACTOR IN A LEADING ROLE",ACTOR,an0056139,"Sands of Iwo Jima",tt0041841,"John Wayne","John Wayne",nm0000078,,sandsofiwojima,18712
22,1949,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0056146,"All the King's Men",tt0041113,"John Ireland","John Ireland",nm0409869,,allthekingsmen,1717
22,1949,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0056150,"All the King's Men",tt0041113,"Mercedes McCambridge","Mercedes McCambridge",nm0564790,TRUE,allthekingsmen,1717
